Time;Server;Message_type;CPU Usage;Memory Usage;Latency;Transaction_ID;From_Server;Message
0.04952600890969453;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.0;0.0;0;34d97410-1e59-417c-9f1a-3adee31965ab;client;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by client
0.04952600890969453;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;INFO;0.0;0.0;0;34d97410-1e59-417c-9f1a-3adee31965ab;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;Requesting authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501 by authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501
0.04952600890969453;credit#25432ada-666d-4840-aeda-e8826ab67685;INFO;0.0;0.0;0;34d97410-1e59-417c-9f1a-3adee31965ab;credit#25432ada-666d-4840-aeda-e8826ab67685;Requesting credit#25432ada-666d-4840-aeda-e8826ab67685 by credit#25432ada-666d-4840-aeda-e8826ab67685
0.062335656373219375;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.0;0.0;0.0;c501b90b-0c98-4329-bf76-9142ca377d4f;client;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by client
0.062335656373219375;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;INFO;0.0;0.0;0.0;c501b90b-0c98-4329-bf76-9142ca377d4f;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;Requesting authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501 by authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501
0.062335656373219375;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.0;0.0;0.0;c501b90b-0c98-4329-bf76-9142ca377d4f;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6
0.062335656373219375;payment#6f11d134-4cfd-484c-80dd-5461ab93e600;INFO;0.0;0.0;0;c501b90b-0c98-4329-bf76-9142ca377d4f;payment#6f11d134-4cfd-484c-80dd-5461ab93e600;Requesting payment#6f11d134-4cfd-484c-80dd-5461ab93e600 by payment#6f11d134-4cfd-484c-80dd-5461ab93e600
0.062335656373219375;credit#25432ada-666d-4840-aeda-e8826ab67685;INFO;0.0;0.0;0.0;c501b90b-0c98-4329-bf76-9142ca377d4f;credit#25432ada-666d-4840-aeda-e8826ab67685;Requesting credit#25432ada-666d-4840-aeda-e8826ab67685 by credit#25432ada-666d-4840-aeda-e8826ab67685
0.09508840808919751;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.001;0.0001;0.0;89f39d77-9f93-451c-bc9e-186332275a10;client;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by client
0.09508840808919751;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;INFO;0.0;0.0;0.0;89f39d77-9f93-451c-bc9e-186332275a10;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;Requesting authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501 by authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501
0.09508840808919751;credit#25432ada-666d-4840-aeda-e8826ab67685;INFO;0.0;0.0;0.0;89f39d77-9f93-451c-bc9e-186332275a10;credit#25432ada-666d-4840-aeda-e8826ab67685;Requesting credit#25432ada-666d-4840-aeda-e8826ab67685 by credit#25432ada-666d-4840-aeda-e8826ab67685
0.10915337296895324;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.0;0.0;0.01;8f8d21a4-fd4e-4386-a9e0-7741a2a5a8d1;client;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by client
0.10915337296895324;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;INFO;0.0;0.0;0.0;8f8d21a4-fd4e-4386-a9e0-7741a2a5a8d1;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;Requesting authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501 by authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501
0.10915337296895324;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.0;0.0;0.0;8f8d21a4-fd4e-4386-a9e0-7741a2a5a8d1;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6
0.10915337296895324;payment#6f11d134-4cfd-484c-80dd-5461ab93e600;INFO;0.0;0.0;0.0;8f8d21a4-fd4e-4386-a9e0-7741a2a5a8d1;payment#6f11d134-4cfd-484c-80dd-5461ab93e600;Requesting payment#6f11d134-4cfd-484c-80dd-5461ab93e600 by payment#6f11d134-4cfd-484c-80dd-5461ab93e600
0.10915337296895324;credit#25432ada-666d-4840-aeda-e8826ab67685;INFO;0.0;0.0;0.0;8f8d21a4-fd4e-4386-a9e0-7741a2a5a8d1;credit#25432ada-666d-4840-aeda-e8826ab67685;Requesting credit#25432ada-666d-4840-aeda-e8826ab67685 by credit#25432ada-666d-4840-aeda-e8826ab67685
0.17851812706364678;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.001;0.0001;0.0;813d1a3c-0b39-4023-bebf-7e304622c533;client;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by client
0.17851812706364678;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;INFO;0.0;0.0;0.0;813d1a3c-0b39-4023-bebf-7e304622c533;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;Requesting authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501 by authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501
0.17851812706364678;credit#25432ada-666d-4840-aeda-e8826ab67685;INFO;0.0;0.0;0.0;813d1a3c-0b39-4023-bebf-7e304622c533;credit#25432ada-666d-4840-aeda-e8826ab67685;Requesting credit#25432ada-666d-4840-aeda-e8826ab67685 by credit#25432ada-666d-4840-aeda-e8826ab67685
0.2024961634397148;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.0;0.0;0.01;f698014b-70f1-472f-9a92-f54ace46aa7e;client;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by client
0.2024961634397148;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;INFO;0.0;0.0;0.0;f698014b-70f1-472f-9a92-f54ace46aa7e;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;Requesting authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501 by authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501
0.2024961634397148;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.0;0.0;0.0;f698014b-70f1-472f-9a92-f54ace46aa7e;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6
0.2024961634397148;payment#6f11d134-4cfd-484c-80dd-5461ab93e600;INFO;0.0;0.0;0.0;f698014b-70f1-472f-9a92-f54ace46aa7e;payment#6f11d134-4cfd-484c-80dd-5461ab93e600;Requesting payment#6f11d134-4cfd-484c-80dd-5461ab93e600 by payment#6f11d134-4cfd-484c-80dd-5461ab93e600
0.2024961634397148;credit#25432ada-666d-4840-aeda-e8826ab67685;INFO;0.0;0.0;0.0;f698014b-70f1-472f-9a92-f54ace46aa7e;credit#25432ada-666d-4840-aeda-e8826ab67685;Requesting credit#25432ada-666d-4840-aeda-e8826ab67685 by credit#25432ada-666d-4840-aeda-e8826ab67685
0.24337401174517317;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.001;0.0001;0.0;b62d3505-409b-4ba3-8a38-83b1fa7f2381;client;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by client
0.24337401174517317;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;INFO;0.0;0.0;0.0;b62d3505-409b-4ba3-8a38-83b1fa7f2381;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;Requesting authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501 by authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501
0.24337401174517317;credit#25432ada-666d-4840-aeda-e8826ab67685;INFO;0.0;0.0;0.0;b62d3505-409b-4ba3-8a38-83b1fa7f2381;credit#25432ada-666d-4840-aeda-e8826ab67685;Requesting credit#25432ada-666d-4840-aeda-e8826ab67685 by credit#25432ada-666d-4840-aeda-e8826ab67685
0.25898244007123067;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.0;0.0;0.01;76f0e843-d51f-4c20-97ff-b15200ba18ac;client;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by client
0.25898244007123067;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;INFO;0.0;0.0;0.0;76f0e843-d51f-4c20-97ff-b15200ba18ac;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;Requesting authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501 by authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501
0.25898244007123067;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.0;0.0;0.0;76f0e843-d51f-4c20-97ff-b15200ba18ac;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6
0.25898244007123067;payment#6f11d134-4cfd-484c-80dd-5461ab93e600;INFO;0.0;0.0;0.0;76f0e843-d51f-4c20-97ff-b15200ba18ac;payment#6f11d134-4cfd-484c-80dd-5461ab93e600;Requesting payment#6f11d134-4cfd-484c-80dd-5461ab93e600 by payment#6f11d134-4cfd-484c-80dd-5461ab93e600
0.25898244007123067;credit#25432ada-666d-4840-aeda-e8826ab67685;INFO;0.0;0.0;0.0;76f0e843-d51f-4c20-97ff-b15200ba18ac;credit#25432ada-666d-4840-aeda-e8826ab67685;Requesting credit#25432ada-666d-4840-aeda-e8826ab67685 by credit#25432ada-666d-4840-aeda-e8826ab67685
0.3096529580207767;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.001;0.0001;0.0;17ecdf6a-bd58-4cf3-a767-c8f795406fb7;client;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by client
0.3096529580207767;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;INFO;0.0;0.0;0.0;17ecdf6a-bd58-4cf3-a767-c8f795406fb7;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;Requesting authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501 by authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501
0.3096529580207767;credit#25432ada-666d-4840-aeda-e8826ab67685;INFO;0.0;0.0;0.0;17ecdf6a-bd58-4cf3-a767-c8f795406fb7;credit#25432ada-666d-4840-aeda-e8826ab67685;Requesting credit#25432ada-666d-4840-aeda-e8826ab67685 by credit#25432ada-666d-4840-aeda-e8826ab67685
0.34762035669225544;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.0;0.0;0.01;2e88d9a7-c770-49e0-9fe1-f32438012f4b;client;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by client
0.34762035669225544;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;INFO;0.0;0.0;0.0;2e88d9a7-c770-49e0-9fe1-f32438012f4b;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;Requesting authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501 by authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501
0.34762035669225544;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.0;0.0;0.0;2e88d9a7-c770-49e0-9fe1-f32438012f4b;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6
0.34762035669225544;payment#6f11d134-4cfd-484c-80dd-5461ab93e600;INFO;0.0;0.0;0.0;2e88d9a7-c770-49e0-9fe1-f32438012f4b;payment#6f11d134-4cfd-484c-80dd-5461ab93e600;Requesting payment#6f11d134-4cfd-484c-80dd-5461ab93e600 by payment#6f11d134-4cfd-484c-80dd-5461ab93e600
0.34762035669225544;credit#25432ada-666d-4840-aeda-e8826ab67685;INFO;0.0;0.0;0.0;2e88d9a7-c770-49e0-9fe1-f32438012f4b;credit#25432ada-666d-4840-aeda-e8826ab67685;Requesting credit#25432ada-666d-4840-aeda-e8826ab67685 by credit#25432ada-666d-4840-aeda-e8826ab67685
0.36398224380072935;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.001;0.0001;0.0;a014421a-9c35-4229-b2c2-909f0339d577;client;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by client
0.36398224380072935;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;INFO;0.0;0.0;0.0;a014421a-9c35-4229-b2c2-909f0339d577;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;Requesting authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501 by authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501
0.36398224380072935;credit#25432ada-666d-4840-aeda-e8826ab67685;INFO;0.0;0.0;0.0;a014421a-9c35-4229-b2c2-909f0339d577;credit#25432ada-666d-4840-aeda-e8826ab67685;Requesting credit#25432ada-666d-4840-aeda-e8826ab67685 by credit#25432ada-666d-4840-aeda-e8826ab67685
0.42781824842248756;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.0;0.0;0.01;e10c9a08-43f7-450c-8b3a-f384d98bee6f;client;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by client
0.42781824842248756;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;INFO;0.0;0.0;0.0;e10c9a08-43f7-450c-8b3a-f384d98bee6f;authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501;Requesting authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501 by authentication#31fa1c1c-c69c-4db1-9e42-06a4034d1501
0.42781824842248756;credit#25432ada-666d-4840-aeda-e8826ab67685;INFO;0.0;0.0;0.0;e10c9a08-43f7-450c-8b3a-f384d98bee6f;credit#25432ada-666d-4840-aeda-e8826ab67685;Requesting credit#25432ada-666d-4840-aeda-e8826ab67685 by credit#25432ada-666d-4840-aeda-e8826ab67685
0.42969006286635614;balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6;INFO;0.0;0.0;0.0;3759aef9-0c27-4fe7-898a-5d28fe9875f6;client;Requesting balance#0f8d2cb6-20b5-4c98-b86a-9faf059f6ca6 by client
