Time;Server;Message_type;CPU Usage;Memory Usage;Latency;Transaction_ID;To_Server;Message
28.37689357792615;authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6;INFO;0.0077088306170904845;0.009819188219298204;0.046294476142320753;151c345f-ff44-46a8-8a50-07b799d772e6;authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6;Requesting authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6 by authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6
29.358390492866288;authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6;INFO;0.0077088306170904845;0.009819188219298204;0.046294476142320753;cf60207a-b246-4e07-a04e-6ac84c26814a;authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6;Requesting authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6 by authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6
30.390534604859834;balance#db378d69-78bb-409a-994f-18b808b06d14;INFO;0.20271569212055454;0.02592989870667733;1.0321441119935444;cf60207a-b246-4e07-a04e-6ac84c26814a;balance#db378d69-78bb-409a-994f-18b808b06d14;Requesting balance#db378d69-78bb-409a-994f-18b808b06d14 by balance#db378d69-78bb-409a-994f-18b808b06d14
30.45702389089426;payment#0c56fbee-e3f8-449e-86b2-f83eceab7a30;INFO;0.0088338397762646;0.007973924762046138;0.06648928603442704;cf60207a-b246-4e07-a04e-6ac84c26814a;payment#0c56fbee-e3f8-449e-86b2-f83eceab7a30;Requesting payment#0c56fbee-e3f8-449e-86b2-f83eceab7a30 by payment#0c56fbee-e3f8-449e-86b2-f83eceab7a30
30.461630483978745;balance#db378d69-78bb-409a-994f-18b808b06d14;INFO;0.20271569212055454;0.02592989870667733;1.0321441119935444;151c345f-ff44-46a8-8a50-07b799d772e6;balance#db378d69-78bb-409a-994f-18b808b06d14;Requesting balance#db378d69-78bb-409a-994f-18b808b06d14 by balance#db378d69-78bb-409a-994f-18b808b06d14
30.532179955399084;credit#79f62aad-d546-4726-bcac-d0ee58558c91;INFO;0.00380933326684392;0.008272570812016263;0.08600449042556536;cf60207a-b246-4e07-a04e-6ac84c26814a;credit#79f62aad-d546-4726-bcac-d0ee58558c91;Requesting credit#79f62aad-d546-4726-bcac-d0ee58558c91 by credit#79f62aad-d546-4726-bcac-d0ee58558c91
30.54763497440431;credit#79f62aad-d546-4726-bcac-d0ee58558c91;INFO;0.00380933326684392;0.008272570812016263;0.08600449042556536;151c345f-ff44-46a8-8a50-07b799d772e6;credit#79f62aad-d546-4726-bcac-d0ee58558c91;Requesting credit#79f62aad-d546-4726-bcac-d0ee58558c91 by credit#79f62aad-d546-4726-bcac-d0ee58558c91
33.0599761329645;client;INFO;0.006914637074919677;0.008917527408201485;3.0933188862956937;8d36b5eb-01ab-4fe4-915e-d10817d9ef08;balance#db378d69-78bb-409a-994f-18b808b06d14;Requesting balance#db378d69-78bb-409a-994f-18b808b06d14 by client
33.13706443913541;authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6;INFO;0.10149211881626422;0.014457941703966089;0.07708830617090484;8d36b5eb-01ab-4fe4-915e-d10817d9ef08;authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6;Requesting authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6 by authentication#697fca12-5e2b-4e01-b0d3-81e084c20ed6
33.2062108098846;balance#db378d69-78bb-409a-994f-18b808b06d14;INFO;0.1052996561598427;0.013305332097184087;0.06914637074919677;8d36b5eb-01ab-4fe4-915e-d10817d9ef08;balance#db378d69-78bb-409a-994f-18b808b06d14;Requesting balance#db378d69-78bb-409a-994f-18b808b06d14 by balance#db378d69-78bb-409a-994f-18b808b06d14
