,Server,Time_floor,variable,Value
3603,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,0,Latency,0.0
380,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,1,CPU Usage,0.0030082864400166848
1992,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,1,Memory Usage,0.006455676207188484
3604,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,1,Latency,0.04591345970325701
381,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,2,CPU Usage,0.007285188582571177
1993,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,2,Memory Usage,0.003888450933111133
3605,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,2,Latency,0.02180840392903994
382,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,3,CPU Usage,0.0070085763716000535
1994,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,3,Memory Usage,0.008943053073793318
3606,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,3,Latency,0.07285188582571178
383,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,4,CPU Usage,0.009031198288359656
1995,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,4,Memory Usage,0.004047520548301865
3607,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,4,Latency,0.07008576371600052
384,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,7,CPU Usage,0.004872202433007825
1996,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,7,Memory Usage,0.005999615618062392
3608,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,7,Latency,0.09031198288359656
385,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,8,CPU Usage,0.009763339955566993
1997,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,8,Memory Usage,0.006879925628472663
3609,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,8,Latency,0.04872202433007825
386,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,9,CPU Usage,0.006391032581822553
1998,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,9,Memory Usage,0.008057214709568983
3610,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,9,Latency,0.09763339955566994
387,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,11,CPU Usage,0.004205660214225101
1999,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,11,Memory Usage,0.004619751280752222
3611,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,11,Latency,0.05740672865915556
388,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,12,CPU Usage,0.006666915608064064
2000,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,12,Memory Usage,0.00862922913232351
3612,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,12,Latency,0.033210072784416414
389,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,16,CPU Usage,0.0073140719275834425
2001,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,16,Memory Usage,0.0013561838108588759
3613,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,16,Latency,0.06666915608064064
390,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,17,CPU Usage,0.002522872008828045
2002,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,17,Memory Usage,0.003502092408556875
3614,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,17,Latency,0.07314071927583443
391,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,19,CPU Usage,0.008261562279138428
2003,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,19,Memory Usage,0.005708210454810614
3615,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,19,Latency,0.02522872008828045
392,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,21,CPU Usage,0.002192002456790039
2004,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,21,Memory Usage,0.009048844682515137
3616,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,21,Latency,0.08261562279138428
393,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,22,CPU Usage,0.002241035887342901
2005,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,22,Memory Usage,0.0026270191160454714
3617,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,22,Latency,0.027324237693911943
394,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,26,CPU Usage,0.002738474405280401
2006,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,26,Memory Usage,0.0020724366335504747
3618,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,26,Latency,0.01209226692693452
395,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,28,CPU Usage,0.005639630374611904
2007,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,28,Memory Usage,0.006381341429012854
3619,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,28,Latency,0.02738474405280401
396,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,31,CPU Usage,0.0011679144244888312
2008,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,31,Memory Usage,0.0066776823441601395
3620,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,31,Latency,0.08119397142719181
397,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,34,CPU Usage,0.019279654740259083
2009,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,34,Memory Usage,0.006165525680188578
3621,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,34,Latency,0.011679144244888312
398,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,36,CPU Usage,0.00878132403368418
2010,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,36,Memory Usage,0.008933643500607422
3622,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,36,Latency,0.19279654740259086
399,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,37,CPU Usage,0.007590168723244271
2011,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,37,Memory Usage,0.007422268395022977
3623,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,37,Latency,0.07355889409533115
400,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,40,CPU Usage,0.019721840938670625
2012,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,40,Memory Usage,0.009948567997531835
3624,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,40,Latency,0.09249882661106497
401,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,41,CPU Usage,0.00736159242273491
2013,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,41,Memory Usage,0.0090520786788006
3625,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,41,Latency,0.19721840938670626
402,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,42,CPU Usage,0.005693995436662563
2014,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,42,Memory Usage,0.005998771748876379
3626,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,42,Latency,0.0736159242273491
403,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,43,CPU Usage,0.009088193210869008
2015,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,43,Memory Usage,0.0038012605136872506
3627,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,43,Latency,0.05693995436662564
404,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,48,CPU Usage,0.0057358834647683295
2016,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,48,Memory Usage,0.007912479368537131
3628,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,48,Latency,0.09088193210869007
405,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,50,CPU Usage,0.004412405455951622
2017,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,50,Memory Usage,0.00640528512835269
3629,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,50,Latency,0.057358834647683286
406,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,53,CPU Usage,0.0014694400094738909
2018,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,53,Memory Usage,0.00894589675642415
3630,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,53,Latency,0.044124054559516235
407,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,54,CPU Usage,0.0032832584438177805
2019,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,54,Memory Usage,0.003223745336035859
3631,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,54,Latency,0.0327568055477623
408,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,57,CPU Usage,0.018284635177822597
2020,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,57,Memory Usage,0.008072787674357752
3632,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,57,Latency,0.014845957875569929
409,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,61,CPU Usage,0.00855330107542669
2021,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,61,Memory Usage,0.008769410155010787
3633,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,61,Latency,0.18284635177822595
410,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,63,CPU Usage,0.00631763099997002
2022,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,63,Memory Usage,0.0050129011462976035
3634,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,63,Latency,0.06922294678341587
411,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,64,CPU Usage,0.002864808226709881
2023,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,64,Memory Usage,0.005918834213394628
3635,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,64,Latency,0.0734397371868356
412,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,65,CPU Usage,0.007779081129005779
2024,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,65,Memory Usage,0.003937288361737722
3636,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,65,Latency,0.028648082267098807
413,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,67,CPU Usage,0.0068398851565430185
2025,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,67,Memory Usage,0.009839971755120566
3637,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,67,Latency,0.0777908112900578
414,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,68,CPU Usage,0.0021434570720640688
2026,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,68,Memory Usage,0.004195009768907725
3638,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,68,Latency,0.0683988515654302
415,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,75,CPU Usage,0.008906071605430596
2027,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,75,Memory Usage,0.00482247542932131
3639,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,75,Latency,0.021434570720640686
416,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,77,CPU Usage,0.001553684293754548
2028,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,77,Memory Usage,0.005313716856757102
3640,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,77,Latency,0.08906071605430596
417,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,79,CPU Usage,0.006127255763257514
2029,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,79,Memory Usage,0.0073215199494046
3641,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,79,Latency,0.029958604725065514
418,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,84,CPU Usage,0.002913098268337702
2030,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,84,Memory Usage,0.0062588523475225226
3642,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,84,Latency,0.07816474875256475
419,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,85,CPU Usage,0.0063750367951061
2031,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,85,Memory Usage,0.0016484347379116734
3643,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,85,Latency,0.029130982683377018
420,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,86,CPU Usage,0.00589372099900023
2032,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,86,Memory Usage,0.0057123745201212925
3644,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,86,Latency,0.063750367951061
421,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,87,CPU Usage,0.008900499225962706
2033,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,87,Memory Usage,0.0025157779450801073
3645,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,87,Latency,0.058937209990002286
422,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,88,CPU Usage,0.0059353755087860885
2034,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,88,Memory Usage,0.008068300507897235
3646,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,88,Latency,0.08900499225962706
423,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,91,CPU Usage,0.009723680645439313
2035,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,91,Memory Usage,0.001471488680708813
3647,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,91,Latency,0.05935375508786087
424,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,92,CPU Usage,0.009685734299525696
2036,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,92,Memory Usage,0.0037440946086352007
3648,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,92,Latency,0.09723680645439313
425,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,93,CPU Usage,0.0022197211855713318
2037,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,93,Memory Usage,0.004421617547188379
3649,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,93,Latency,0.09685734299525696
426,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,94,CPU Usage,0.009317657608924656
2038,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,94,Memory Usage,0.0011477510036282774
3650,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,94,Latency,0.022197211855713314
427,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,96,CPU Usage,0.001865731035452439
2039,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,96,Memory Usage,0.006750246382149125
3651,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,96,Latency,0.09317657608924657
428,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,97,CPU Usage,0.0059285442586022455
2040,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,97,Memory Usage,0.00520804873622215
3652,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,97,Latency,0.03120214098946169
429,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,98,CPU Usage,0.008002529522928578
2041,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,98,Memory Usage,0.0050221429089568
3653,authentication#ec701aee-8226-467e-aae4-76c9c5cb9f65,98,Latency,0.07335659601792067
430,balance#1514b02e-9d6b-4ace-882b-940cce804863,0,CPU Usage,0.007319664876169725
2042,balance#1514b02e-9d6b-4ace-882b-940cce804863,0,Memory Usage,0.0012653668866400981
3654,balance#1514b02e-9d6b-4ace-882b-940cce804863,0,Latency,0.09972191501188143
431,balance#1514b02e-9d6b-4ace-882b-940cce804863,1,CPU Usage,0.004398322628646744
2043,balance#1514b02e-9d6b-4ace-882b-940cce804863,1,Memory Usage,0.00839876694137751
3655,balance#1514b02e-9d6b-4ace-882b-940cce804863,1,Latency,0.17226498281232225
432,balance#1514b02e-9d6b-4ace-882b-940cce804863,3,CPU Usage,0.0070316291817339545
2044,balance#1514b02e-9d6b-4ace-882b-940cce804863,3,Memory Usage,0.00292879988261922
3656,balance#1514b02e-9d6b-4ace-882b-940cce804863,3,Latency,0.12183454955127004
433,balance#1514b02e-9d6b-4ace-882b-940cce804863,5,CPU Usage,0.008584942764906726
2045,balance#1514b02e-9d6b-4ace-882b-940cce804863,5,Memory Usage,0.0029952238035979755
3657,balance#1514b02e-9d6b-4ace-882b-940cce804863,5,Latency,0.14420965844265174
434,balance#1514b02e-9d6b-4ace-882b-940cce804863,6,CPU Usage,0.003907668705529386
2046,balance#1514b02e-9d6b-4ace-882b-940cce804863,6,Memory Usage,0.008470868347693457
3658,balance#1514b02e-9d6b-4ace-882b-940cce804863,6,Latency,0.1949217147805355
435,balance#1514b02e-9d6b-4ace-882b-940cce804863,8,CPU Usage,0.006156261561723126
2047,balance#1514b02e-9d6b-4ace-882b-940cce804863,8,Memory Usage,0.00524312511084582
3659,balance#1514b02e-9d6b-4ace-882b-940cce804863,8,Latency,0.15432665745494772
436,balance#1514b02e-9d6b-4ace-882b-940cce804863,12,CPU Usage,0.008869694289850356
2048,balance#1514b02e-9d6b-4ace-882b-940cce804863,12,Memory Usage,0.007037065849169437
3660,balance#1514b02e-9d6b-4ace-882b-940cce804863,12,Latency,0.17415593572979213
437,balance#1514b02e-9d6b-4ace-882b-940cce804863,17,CPU Usage,0.021641949842707016
2049,balance#1514b02e-9d6b-4ace-882b-940cce804863,17,Memory Usage,0.0033896970811432385
3661,balance#1514b02e-9d6b-4ace-882b-940cce804863,17,Latency,0.11621736884173388
438,balance#1514b02e-9d6b-4ace-882b-940cce804863,24,CPU Usage,0.004273004339330741
2050,balance#1514b02e-9d6b-4ace-882b-940cce804863,24,Memory Usage,0.0012586011665196384
3662,balance#1514b02e-9d6b-4ace-882b-940cce804863,24,Latency,0.16989357150286985
439,balance#1514b02e-9d6b-4ace-882b-940cce804863,26,CPU Usage,0.007060123460737034
2051,balance#1514b02e-9d6b-4ace-882b-940cce804863,26,Memory Usage,0.003575781105425996
3663,balance#1514b02e-9d6b-4ace-882b-940cce804863,26,Latency,0.18143546636083613
440,balance#1514b02e-9d6b-4ace-882b-940cce804863,29,CPU Usage,0.005088728325542295
2052,balance#1514b02e-9d6b-4ace-882b-940cce804863,29,Memory Usage,0.0036395682971181688
3664,balance#1514b02e-9d6b-4ace-882b-940cce804863,29,Latency,0.14807056970251695
441,balance#1514b02e-9d6b-4ace-882b-940cce804863,30,CPU Usage,0.005396443533293028
2053,balance#1514b02e-9d6b-4ace-882b-940cce804863,30,Memory Usage,0.00329049142346811
3665,balance#1514b02e-9d6b-4ace-882b-940cce804863,30,Latency,0.16968540730165788
442,balance#1514b02e-9d6b-4ace-882b-940cce804863,31,CPU Usage,0.008098123287227064
2054,balance#1514b02e-9d6b-4ace-882b-940cce804863,31,Memory Usage,0.003872856182620765
3666,balance#1514b02e-9d6b-4ace-882b-940cce804863,31,Latency,0.1870712599027593
443,balance#1514b02e-9d6b-4ace-882b-940cce804863,33,CPU Usage,0.007516256032378672
2055,balance#1514b02e-9d6b-4ace-882b-940cce804863,33,Memory Usage,0.007357208616099802
3667,balance#1514b02e-9d6b-4ace-882b-940cce804863,33,Latency,0.13062761782804388
444,balance#1514b02e-9d6b-4ace-882b-940cce804863,34,CPU Usage,0.009156032066852171
2056,balance#1514b02e-9d6b-4ace-882b-940cce804863,34,Memory Usage,0.003158084132944403
3668,balance#1514b02e-9d6b-4ace-882b-940cce804863,34,Latency,0.13686804969216246
445,balance#1514b02e-9d6b-4ace-882b-940cce804863,36,CPU Usage,0.008258250284833114
2057,balance#1514b02e-9d6b-4ace-882b-940cce804863,36,Memory Usage,0.009995556339859577
3669,balance#1514b02e-9d6b-4ace-882b-940cce804863,36,Latency,0.18214016730442054
446,balance#1514b02e-9d6b-4ace-882b-940cce804863,37,CPU Usage,0.001157205651175746
2058,balance#1514b02e-9d6b-4ace-882b-940cce804863,37,Memory Usage,0.0051261465822551025
3670,balance#1514b02e-9d6b-4ace-882b-940cce804863,37,Latency,0.11034985257144027
447,balance#1514b02e-9d6b-4ace-882b-940cce804863,51,CPU Usage,0.008211886931271561
2059,balance#1514b02e-9d6b-4ace-882b-940cce804863,51,Memory Usage,0.007750368491113699
3671,balance#1514b02e-9d6b-4ace-882b-940cce804863,51,Latency,0.18223575638874995
448,balance#1514b02e-9d6b-4ace-882b-940cce804863,52,CPU Usage,0.004947320499479468
2060,balance#1514b02e-9d6b-4ace-882b-940cce804863,52,Memory Usage,0.005490496615995668
3672,balance#1514b02e-9d6b-4ace-882b-940cce804863,52,Latency,0.14328257582160098
449,balance#1514b02e-9d6b-4ace-882b-940cce804863,54,CPU Usage,0.004594961306941011
2061,balance#1514b02e-9d6b-4ace-882b-940cce804863,54,Memory Usage,0.007602885359465015
3673,balance#1514b02e-9d6b-4ace-882b-940cce804863,54,Latency,0.1742596068206531
450,balance#1514b02e-9d6b-4ace-882b-940cce804863,56,CPU Usage,0.019291847513482258
2062,balance#1514b02e-9d6b-4ace-882b-940cce804863,56,Memory Usage,0.007007170053733986
3674,balance#1514b02e-9d6b-4ace-882b-940cce804863,56,Latency,0.08673029513448452
451,balance#1514b02e-9d6b-4ace-882b-940cce804863,58,CPU Usage,0.0015949914462012119
2063,balance#1514b02e-9d6b-4ace-882b-940cce804863,58,Memory Usage,0.00932210733709125
3675,balance#1514b02e-9d6b-4ace-882b-940cce804863,58,Latency,0.17372776235126894
452,balance#1514b02e-9d6b-4ace-882b-940cce804863,59,CPU Usage,0.0019282761978254464
2064,balance#1514b02e-9d6b-4ace-882b-940cce804863,59,Memory Usage,0.007504847979878831
3676,balance#1514b02e-9d6b-4ace-882b-940cce804863,59,Latency,0.15121791668416024
453,balance#1514b02e-9d6b-4ace-882b-940cce804863,60,CPU Usage,0.009929698612167463
2065,balance#1514b02e-9d6b-4ace-882b-940cce804863,60,Memory Usage,0.0025189833934008976
3677,balance#1514b02e-9d6b-4ace-882b-940cce804863,60,Latency,0.12914130734966373
454,balance#1514b02e-9d6b-4ace-882b-940cce804863,61,CPU Usage,0.007122073304263062
2066,balance#1514b02e-9d6b-4ace-882b-940cce804863,61,Memory Usage,0.00404631579291103
3678,balance#1514b02e-9d6b-4ace-882b-940cce804863,61,Latency,0.16271002907499255
455,balance#1514b02e-9d6b-4ace-882b-940cce804863,63,CPU Usage,0.0033835446215389484
2067,balance#1514b02e-9d6b-4ace-882b-940cce804863,63,Memory Usage,0.003600024558902506
3679,balance#1514b02e-9d6b-4ace-882b-940cce804863,63,Latency,0.15551838586247546
456,balance#1514b02e-9d6b-4ace-882b-940cce804863,66,CPU Usage,0.0013001044322686838
2068,balance#1514b02e-9d6b-4ace-882b-940cce804863,66,Memory Usage,0.002992291095221737
3680,balance#1514b02e-9d6b-4ace-882b-940cce804863,66,Latency,0.12355255535469688
457,balance#1514b02e-9d6b-4ace-882b-940cce804863,69,CPU Usage,0.023155115700108142
2069,balance#1514b02e-9d6b-4ace-882b-940cce804863,69,Memory Usage,0.006631631351518889
3681,balance#1514b02e-9d6b-4ace-882b-940cce804863,69,Latency,0.16125191178591167
458,balance#1514b02e-9d6b-4ace-882b-940cce804863,70,CPU Usage,0.0050193522517818535
2070,balance#1514b02e-9d6b-4ace-882b-940cce804863,70,Memory Usage,0.005740343725061882
3682,balance#1514b02e-9d6b-4ace-882b-940cce804863,70,Latency,0.3329589709281151
459,balance#1514b02e-9d6b-4ace-882b-940cce804863,73,CPU Usage,0.0014540574543672124
2071,balance#1514b02e-9d6b-4ace-882b-940cce804863,73,Memory Usage,0.006363142892989372
3683,balance#1514b02e-9d6b-4ace-882b-940cce804863,73,Latency,0.14953310726265587
460,balance#1514b02e-9d6b-4ace-882b-940cce804863,74,CPU Usage,0.019386687843313568
2072,balance#1514b02e-9d6b-4ace-882b-940cce804863,74,Memory Usage,0.008131337330391633
3684,balance#1514b02e-9d6b-4ace-882b-940cce804863,74,Latency,0.1020364186958038
461,balance#1514b02e-9d6b-4ace-882b-940cce804863,75,CPU Usage,0.0021965614661937443
2073,balance#1514b02e-9d6b-4ace-882b-940cce804863,75,Memory Usage,0.0032665300271282533
3685,balance#1514b02e-9d6b-4ace-882b-940cce804863,75,Latency,0.19996794934075107
462,balance#1514b02e-9d6b-4ace-882b-940cce804863,77,CPU Usage,0.003342565308792124
2074,balance#1514b02e-9d6b-4ace-882b-940cce804863,77,Memory Usage,0.005524358823950342
3686,balance#1514b02e-9d6b-4ace-882b-940cce804863,77,Latency,0.1557214620318442
463,balance#1514b02e-9d6b-4ace-882b-940cce804863,79,CPU Usage,0.002629957579802941
2075,balance#1514b02e-9d6b-4ace-882b-940cce804863,79,Memory Usage,0.0041011594708731365
3687,balance#1514b02e-9d6b-4ace-882b-940cce804863,79,Latency,0.15301653447237598
464,balance#1514b02e-9d6b-4ace-882b-940cce804863,83,CPU Usage,0.006788232282873268
2076,balance#1514b02e-9d6b-4ace-882b-940cce804863,83,Memory Usage,0.0034183736449468964
3688,balance#1514b02e-9d6b-4ace-882b-940cce804863,83,Latency,0.12175794866895652
465,balance#1514b02e-9d6b-4ace-882b-940cce804863,84,CPU Usage,0.02105729364399228
2077,balance#1514b02e-9d6b-4ace-882b-940cce804863,84,Memory Usage,0.00394301012052062
3689,balance#1514b02e-9d6b-4ace-882b-940cce804863,84,Latency,0.10562415924035432
466,balance#1514b02e-9d6b-4ace-882b-940cce804863,85,CPU Usage,0.0268627895654733
2078,balance#1514b02e-9d6b-4ace-882b-940cce804863,85,Memory Usage,0.007005270084420577
3690,balance#1514b02e-9d6b-4ace-882b-940cce804863,85,Latency,0.1414020713895864
467,balance#1514b02e-9d6b-4ace-882b-940cce804863,86,CPU Usage,0.0268627895654733
2079,balance#1514b02e-9d6b-4ace-882b-940cce804863,86,Memory Usage,0.007005270084420577
3691,balance#1514b02e-9d6b-4ace-882b-940cce804863,86,Latency,0.1414020713895864
468,balance#1514b02e-9d6b-4ace-882b-940cce804863,88,CPU Usage,0.0024146264859779337
2080,balance#1514b02e-9d6b-4ace-882b-940cce804863,88,Memory Usage,0.0030000194382326945
3692,balance#1514b02e-9d6b-4ace-882b-940cce804863,88,Latency,0.3169043711876991
469,balance#1514b02e-9d6b-4ace-882b-940cce804863,90,CPU Usage,0.0010056454681453186
2081,balance#1514b02e-9d6b-4ace-882b-940cce804863,90,Memory Usage,0.009091232256056698
3693,balance#1514b02e-9d6b-4ace-882b-940cce804863,90,Latency,0.17465606011289705
470,balance#1514b02e-9d6b-4ace-882b-940cce804863,93,CPU Usage,0.003465711336202667
2082,balance#1514b02e-9d6b-4ace-882b-940cce804863,93,Memory Usage,0.0045381112756094025
3694,balance#1514b02e-9d6b-4ace-882b-940cce804863,93,Latency,0.19938617750507526
471,balance#1514b02e-9d6b-4ace-882b-940cce804863,94,CPU Usage,0.007943387616574007
2083,balance#1514b02e-9d6b-4ace-882b-940cce804863,94,Memory Usage,0.007335440147933925
3695,balance#1514b02e-9d6b-4ace-882b-940cce804863,94,Latency,0.1782312748314333
472,balance#1514b02e-9d6b-4ace-882b-940cce804863,95,CPU Usage,0.004066239152370933
2084,balance#1514b02e-9d6b-4ace-882b-940cce804863,95,Memory Usage,0.0068190268889613435
3696,balance#1514b02e-9d6b-4ace-882b-940cce804863,95,Latency,0.1121650847140167
473,balance#1514b02e-9d6b-4ace-882b-940cce804863,98,CPU Usage,0.006993858189341041
2085,balance#1514b02e-9d6b-4ace-882b-940cce804863,98,Memory Usage,0.005934732690652161
3697,balance#1514b02e-9d6b-4ace-882b-940cce804863,98,Latency,0.17779898953443124
474,balance#1e0e9dab-de16-42d9-a096-3c51bd2fff4f,0,CPU Usage,0.005393861912284832
2086,balance#1e0e9dab-de16-42d9-a096-3c51bd2fff4f,0,Memory Usage,0.0027077999656801924
