,Server,Time_floor,variable,Value
438,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,39,Memory Usage (%),0.12078333333333334
837,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,39,Latency (s),10.057225832012838
40,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,40,CPU Usage (%),1.0
439,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,40,Memory Usage (%),0.12133333333333333
838,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,40,Latency (s),10.056695355604653
41,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,41,CPU Usage (%),1.0
440,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,41,Memory Usage (%),0.12466129032258075
839,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,41,Latency (s),10.05435008737593
42,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,42,CPU Usage (%),1.0
441,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,42,Memory Usage (%),0.12554687500000009
840,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,42,Latency (s),10.047573932944836
43,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,43,CPU Usage (%),1.0
442,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,43,Memory Usage (%),0.1253225806451613
841,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,43,Latency (s),10.055713118780803
44,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,44,CPU Usage (%),1.0
443,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,44,Memory Usage (%),0.12462499999999987
842,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,44,Latency (s),10.058247130413381
45,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,45,CPU Usage (%),1.0
444,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,45,Memory Usage (%),0.12405
843,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,45,Latency (s),10.060017956360385
46,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,46,CPU Usage (%),1.0
445,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,46,Memory Usage (%),0.12256451612903228
844,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,46,Latency (s),10.060336529565474
47,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,47,CPU Usage (%),1.0
446,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,47,Memory Usage (%),0.12240983606557375
845,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,47,Latency (s),10.054442588286754
48,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,48,CPU Usage (%),1.0
447,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,48,Memory Usage (%),0.1232096774193549
846,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,48,Latency (s),10.061458150305704
49,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,49,CPU Usage (%),1.0
448,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,49,Memory Usage (%),0.12209836065573777
847,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,49,Latency (s),10.053266131283454
50,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,50,CPU Usage (%),1.0
449,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,50,Memory Usage (%),0.12181666666666668
848,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,50,Latency (s),10.054953860228983
51,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,51,CPU Usage (%),1.0
450,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,51,Memory Usage (%),0.12259677419354835
849,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,51,Latency (s),10.052934069442534
52,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,52,CPU Usage (%),1.0
451,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,52,Memory Usage (%),0.12437096774193544
850,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,52,Latency (s),10.052836061118171
53,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,53,CPU Usage (%),1.0
452,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,53,Memory Usage (%),0.12359677419354842
851,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,53,Latency (s),10.057437080585089
54,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,54,CPU Usage (%),1.0
453,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,54,Memory Usage (%),0.12400000000000004
852,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,54,Latency (s),10.058124595179725
55,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,55,CPU Usage (%),1.0
454,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,55,Memory Usage (%),0.12506250000000008
853,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,55,Latency (s),10.054270936340544
56,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,56,CPU Usage (%),1.0
455,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,56,Memory Usage (%),0.12393548387096776
854,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,56,Latency (s),10.058270085617298
57,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,57,CPU Usage (%),1.0
456,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,57,Memory Usage (%),0.1248709677419354
855,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,57,Latency (s),10.058288463751985
58,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,58,CPU Usage (%),1.0
457,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,58,Memory Usage (%),0.12466666666666665
856,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,58,Latency (s),10.050946149552821
59,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,59,CPU Usage (%),1.0
458,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,59,Memory Usage (%),0.12355737704918035
857,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,59,Latency (s),10.055663380301803
60,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,60,CPU Usage (%),1.0
459,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,60,Memory Usage (%),0.12393548387096769
858,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,60,Latency (s),10.052607429971411
61,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,61,CPU Usage (%),1.0
460,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,61,Memory Usage (%),0.12346774193548388
859,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,61,Latency (s),10.057733049608057
62,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,62,CPU Usage (%),1.0
461,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,62,Memory Usage (%),0.12386666666666671
860,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,62,Latency (s),10.051955156224558
63,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,63,CPU Usage (%),1.0
462,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,63,Memory Usage (%),0.12423437500000004
861,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,63,Latency (s),10.055886211830785
64,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,64,CPU Usage (%),1.0
463,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,64,Memory Usage (%),0.12380645161290328
862,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,64,Latency (s),10.054967978292641
65,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,65,CPU Usage (%),1.0
464,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,65,Memory Usage (%),0.1262580645161291
863,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,65,Latency (s),10.054424273751563
66,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,66,CPU Usage (%),1.0
465,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,66,Memory Usage (%),0.12703076923076928
864,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,66,Latency (s),10.055971898525634
67,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,67,CPU Usage (%),1.0
466,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,67,Memory Usage (%),0.12375806451612911
865,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,67,Latency (s),10.058017252621962
68,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,68,CPU Usage (%),1.0
467,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,68,Memory Usage (%),0.12235000000000003
866,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,68,Latency (s),10.05701198127112
69,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,69,CPU Usage (%),1.0
468,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,69,Memory Usage (%),0.124952380952381
867,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,69,Latency (s),10.051458114070261
70,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,70,CPU Usage (%),1.0
469,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,70,Memory Usage (%),0.126578125
868,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,70,Latency (s),10.05516455777877
71,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,71,CPU Usage (%),1.0
470,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,71,Memory Usage (%),0.12671428571428572
869,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,71,Latency (s),10.058815859424039
72,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,72,CPU Usage (%),1.0
471,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,72,Memory Usage (%),0.12496774193548381
870,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,72,Latency (s),10.05590323455069
73,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,73,CPU Usage (%),1.0
472,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,73,Memory Usage (%),0.1231803278688525
871,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,73,Latency (s),10.057067162046838
74,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,74,CPU Usage (%),1.0
473,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,74,Memory Usage (%),0.12388888888888885
872,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,74,Latency (s),10.052853266760769
75,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,75,CPU Usage (%),1.0
474,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,75,Memory Usage (%),0.12442857142857143
873,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,75,Latency (s),10.055583813624287
76,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,76,CPU Usage (%),1.0
475,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,76,Memory Usage (%),0.12477777777777774
874,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,76,Latency (s),10.056317098474208
77,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,77,CPU Usage (%),1.0
476,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,77,Memory Usage (%),0.12441666666666662
875,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,77,Latency (s),10.05706322954373
78,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,78,CPU Usage (%),1.0
477,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,78,Memory Usage (%),0.12437500000000001
876,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,78,Latency (s),10.058139248566091
79,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,79,CPU Usage (%),1.0
478,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,79,Memory Usage (%),0.12479032258064512
877,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,79,Latency (s),10.056125708668844
80,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,80,CPU Usage (%),1.0
479,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,80,Memory Usage (%),0.124655737704918
878,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,80,Latency (s),10.058173246604733
81,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,81,CPU Usage (%),1.0
480,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,81,Memory Usage (%),0.12325396825396821
879,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,81,Latency (s),10.048174470230808
82,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,82,CPU Usage (%),1.0
481,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,82,Memory Usage (%),0.12287096774193558
880,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,82,Latency (s),10.053282399852401
83,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,83,CPU Usage (%),1.0
482,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,83,Memory Usage (%),0.12247540983606557
881,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,83,Latency (s),10.056709153182739
84,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,84,CPU Usage (%),1.0
483,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,84,Memory Usage (%),0.12250000000000005
882,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,84,Latency (s),10.054357432645626
85,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,85,CPU Usage (%),1.0
484,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,85,Memory Usage (%),0.12507936507936512
883,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,85,Latency (s),10.05411973115606
86,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,86,CPU Usage (%),1.0
485,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,86,Memory Usage (%),0.1265384615384616
884,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,86,Latency (s),10.055575233652405
87,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,87,CPU Usage (%),1.0
486,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,87,Memory Usage (%),0.12437704918032788
885,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,87,Latency (s),10.054952996057127
88,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,88,CPU Usage (%),1.0
487,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,88,Memory Usage (%),0.12267213114754105
886,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,88,Latency (s),10.061807087980863
89,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,89,CPU Usage (%),1.0
488,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,89,Memory Usage (%),0.12283606557377046
887,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,89,Latency (s),10.05232212027661
90,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,90,CPU Usage (%),1.0
489,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,90,Memory Usage (%),0.12098333333333337
888,authentication#eadfa81c-f818-47b5-8e6b-98e13a1704e2,90,Latency (s),10.051940518364878
