,Server,Time_floor,variable,Value
1092,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,3,Latency,0.0
105,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,4,CPU Usage,0.0
599,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,4,Memory Usage,0.0
1093,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,4,Latency,0.0
106,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,5,CPU Usage,0.0
600,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,5,Memory Usage,0.0
1094,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,5,Latency,0.0
107,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,6,CPU Usage,0.0
601,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,6,Memory Usage,0.0
1095,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,6,Latency,0.0
108,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,7,CPU Usage,0.0
602,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,7,Memory Usage,0.0
1096,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,7,Latency,0.0
109,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,8,CPU Usage,0.0
603,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,8,Memory Usage,0.0
1097,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,8,Latency,0.0
110,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,9,CPU Usage,0.0
604,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,9,Memory Usage,0.0
1098,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,9,Latency,0.0
111,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,10,CPU Usage,0.0
605,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,10,Memory Usage,0.0
1099,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,10,Latency,0.0
112,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,11,CPU Usage,0.0
606,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,11,Memory Usage,0.0
1100,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,11,Latency,0.0
113,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,12,CPU Usage,0.0
607,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,12,Memory Usage,0.0
1101,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,12,Latency,0.0
114,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,13,CPU Usage,0.0
608,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,13,Memory Usage,0.0
1102,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,13,Latency,0.0
115,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,14,CPU Usage,0.0
609,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,14,Memory Usage,0.0
1103,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,14,Latency,0.0
116,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,15,CPU Usage,0.0
610,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,15,Memory Usage,0.0
1104,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,15,Latency,0.0
117,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,16,CPU Usage,0.0
611,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,16,Memory Usage,0.0
1105,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,16,Latency,0.0
118,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,17,CPU Usage,0.0
612,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,17,Memory Usage,0.0
1106,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,17,Latency,0.0
119,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,18,CPU Usage,0.0
613,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,18,Memory Usage,0.0
1107,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,18,Latency,0.0
120,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,19,CPU Usage,0.0
614,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,19,Memory Usage,0.0
1108,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,19,Latency,0.0
121,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,20,CPU Usage,0.0
615,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,20,Memory Usage,0.0
1109,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,20,Latency,0.0
122,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,21,CPU Usage,0.0
616,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,21,Memory Usage,0.0
1110,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,21,Latency,0.0
123,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,22,CPU Usage,0.0
617,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,22,Memory Usage,0.0
1111,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,22,Latency,0.0
124,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,23,CPU Usage,0.0
618,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,23,Memory Usage,0.0
1112,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,23,Latency,0.0
125,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,24,CPU Usage,0.0
619,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,24,Memory Usage,0.0
1113,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,24,Latency,0.0
126,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,25,CPU Usage,0.0
620,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,25,Memory Usage,0.0
1114,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,25,Latency,0.0
127,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,26,CPU Usage,0.0
621,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,26,Memory Usage,0.0
1115,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,26,Latency,0.0
128,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,27,CPU Usage,0.0
622,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,27,Memory Usage,0.0
1116,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,27,Latency,0.0
129,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,28,CPU Usage,0.0
623,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,28,Memory Usage,0.0
1117,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,28,Latency,0.0
130,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,29,CPU Usage,0.0
624,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,29,Memory Usage,0.0
1118,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,29,Latency,0.0
131,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,30,CPU Usage,0.0
625,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,30,Memory Usage,0.0
1119,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,30,Latency,0.0
132,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,31,CPU Usage,0.0
626,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,31,Memory Usage,0.0
1120,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,31,Latency,0.0
133,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,32,CPU Usage,0.0
627,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,32,Memory Usage,0.0
1121,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,32,Latency,0.0
134,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,33,CPU Usage,0.0
628,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,33,Memory Usage,0.0
1122,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,33,Latency,0.0
135,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,34,CPU Usage,0.0
629,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,34,Memory Usage,0.0
1123,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,34,Latency,0.0
136,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,35,CPU Usage,0.0
630,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,35,Memory Usage,0.0
1124,balance#d5182443-4dc9-4254-90bb-36bcd85c45fd,35,Latency,0.0
137,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,0,CPU Usage,0.0
631,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,0,Memory Usage,0.0
1125,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,0,Latency,0.0
138,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,1,CPU Usage,0.0
632,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,1,Memory Usage,0.0
1126,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,1,Latency,0.0
139,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,2,CPU Usage,0.0
633,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,2,Memory Usage,0.0
1127,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,2,Latency,0.0
140,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,3,CPU Usage,0.0
634,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,3,Memory Usage,0.0
1128,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,3,Latency,0.0
141,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,4,CPU Usage,0.0
635,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,4,Memory Usage,0.0
1129,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,4,Latency,0.0
142,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,5,CPU Usage,0.0
636,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,5,Memory Usage,0.0
1130,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,5,Latency,0.0
143,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,6,CPU Usage,0.0
637,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,6,Memory Usage,0.0
1131,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,6,Latency,0.0
144,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,7,CPU Usage,0.0
638,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,7,Memory Usage,0.0
1132,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,7,Latency,0.0
145,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,8,CPU Usage,0.0
639,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,8,Memory Usage,0.0
1133,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,8,Latency,0.0
146,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,9,CPU Usage,0.0
640,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,9,Memory Usage,0.0
1134,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,9,Latency,0.0
147,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,10,CPU Usage,0.0
641,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,10,Memory Usage,0.0
1135,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,10,Latency,0.0
148,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,11,CPU Usage,0.0
642,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,11,Memory Usage,0.0
1136,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,11,Latency,0.0
149,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,12,CPU Usage,0.0
643,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,12,Memory Usage,0.0
1137,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,12,Latency,0.0
150,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,13,CPU Usage,0.0
644,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,13,Memory Usage,0.0
1138,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,13,Latency,0.0
151,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,14,CPU Usage,0.0
645,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,14,Memory Usage,0.0
1139,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,14,Latency,0.0
152,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,15,CPU Usage,0.0
646,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,15,Memory Usage,0.0
1140,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,15,Latency,0.0
153,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,16,CPU Usage,0.0
647,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,16,Memory Usage,0.0
1141,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,16,Latency,0.0
154,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,17,CPU Usage,0.0
648,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,17,Memory Usage,0.0
1142,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,17,Latency,0.0
155,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,18,CPU Usage,0.0
649,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,18,Memory Usage,0.0
1143,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,18,Latency,0.0
156,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,19,CPU Usage,0.0
650,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,19,Memory Usage,0.0
1144,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,19,Latency,0.0
157,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,20,CPU Usage,0.0
651,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,20,Memory Usage,0.0
1145,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,20,Latency,0.0
158,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,21,CPU Usage,0.0
652,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,21,Memory Usage,0.0
1146,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,21,Latency,0.0
159,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,22,CPU Usage,0.0
653,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,22,Memory Usage,0.0
1147,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,22,Latency,0.0
160,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,23,CPU Usage,0.0
654,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,23,Memory Usage,0.0
1148,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,23,Latency,0.0
161,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,24,CPU Usage,0.0
655,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,24,Memory Usage,0.0
1149,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,24,Latency,0.0
162,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,25,CPU Usage,0.0
656,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,25,Memory Usage,0.0
1150,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,25,Latency,0.0
163,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,26,CPU Usage,0.0
657,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,26,Memory Usage,0.0
1151,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,26,Latency,0.0
164,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,27,CPU Usage,0.0
658,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,27,Memory Usage,0.0
1152,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,27,Latency,0.0
165,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,28,CPU Usage,0.0
659,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,28,Memory Usage,0.0
1153,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,28,Latency,0.0
166,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,29,CPU Usage,0.0
660,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,29,Memory Usage,0.0
1154,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,29,Latency,0.0
167,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,30,CPU Usage,0.0
661,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,30,Memory Usage,0.0
1155,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,30,Latency,0.0
168,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,31,CPU Usage,0.0
662,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,31,Memory Usage,0.0
1156,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,31,Latency,0.0
169,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,32,CPU Usage,0.0
663,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,32,Memory Usage,0.0
1157,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,32,Latency,0.0
170,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,33,CPU Usage,0.0
664,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,33,Memory Usage,0.0
1158,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,33,Latency,0.0
171,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,34,CPU Usage,0.0
665,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,34,Memory Usage,0.0
1159,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,34,Latency,0.0
172,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,35,CPU Usage,0.0
666,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,35,Memory Usage,0.0
1160,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,35,Latency,0.0
173,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,36,CPU Usage,0.0
667,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,36,Memory Usage,0.0
1161,balance#fde62c49-6efd-4f27-9e08-433b32c6a969,36,Latency,0.0
174,client,0,CPU Usage,0.3400836820083683
668,client,0,Memory Usage,0.0340083682008368
1162,client,0,Latency,0.3756954585531581
175,client,1,CPU Usage,0.5484805653710245
669,client,1,Memory Usage,0.05485159010600706
1163,client,1,Latency,0.5515795701512732
176,client,2,CPU Usage,0.6344609665427507
670,client,2,Memory Usage,0.06344609665427511
1164,client,2,Latency,0.6397371081112126
177,client,3,CPU Usage,0.7300749063670408
671,client,3,Memory Usage,0.07301123595505625
1165,client,3,Latency,0.7345728877028623
178,client,4,CPU Usage,0.6125986842105263
672,client,4,Memory Usage,0.06126644736842107
1166,client,4,Latency,0.5407439231767589
179,client,5,CPU Usage,0.6607638888888889
673,client,5,Memory Usage,0.06607986111111111
1167,client,5,Latency,0.6417837488006105
180,client,6,CPU Usage,0.7634507042253518
674,client,6,Memory Usage,0.07635211267605638
1168,client,6,Latency,0.8104390672385037
181,client,7,CPU Usage,0.7563299663299655
675,client,7,Memory Usage,0.07564983164983173
1169,client,7,Latency,0.7096752764361669
182,client,8,CPU Usage,0.7220833333333333
676,client,8,Memory Usage,0.07229513888888893
1170,client,8,Latency,0.7030394687281301
183,client,9,CPU Usage,0.768513513513513
677,client,9,Memory Usage,0.07709121621621629
1171,client,9,Latency,0.812998590428984
184,client,10,CPU Usage,0.7609030100334443
678,client,10,Memory Usage,0.0761337792642141
1172,client,10,Latency,0.7423041402770902
185,client,11,CPU Usage,0.787247386759582
679,client,11,Memory Usage,0.07879442508710807
1173,client,11,Latency,0.8354790851118904
186,client,12,CPU Usage,0.7974324324324321
680,client,12,Memory Usage,0.07978040540540544
1174,client,12,Latency,0.8075649657517416
187,client,13,CPU Usage,0.7198662207357858
681,client,13,Memory Usage,0.07200668896321072
1175,client,13,Latency,0.7149256257925071
188,client,14,CPU Usage,0.7394237288135589
682,client,14,Memory Usage,0.07398644067796611
1176,client,14,Latency,0.7398850542449744
189,client,15,CPU Usage,0.7271428571428569
683,client,15,Memory Usage,0.07276190476190472
1177,client,15,Latency,0.7397484695379805
190,client,16,CPU Usage,0.7655087719298247
684,client,16,Memory Usage,0.07660000000000003
1178,client,16,Latency,0.7394366687212981
191,client,17,CPU Usage,0.7843728813559321
685,client,17,Memory Usage,0.07852203389830513
1179,client,17,Latency,0.7413237204318407
192,client,18,CPU Usage,0.7630743243243241
686,client,18,Memory Usage,0.07642229729729738
1180,client,18,Latency,0.7581244890097847
193,client,19,CPU Usage,0.7647422680412371
687,client,19,Memory Usage,0.07832646048109963
1181,client,19,Latency,0.7237676472115534
194,client,20,CPU Usage,0.7904270462633451
688,client,20,Memory Usage,0.08380071174377222
1182,client,20,Latency,0.8189638617547366
195,client,21,CPU Usage,0.7967279411764705
689,client,21,Memory Usage,0.08734191176470585
1183,client,21,Latency,0.9902597888792845
196,client,22,CPU Usage,0.8416788321167885
690,client,22,Memory Usage,0.09689416058394158
1184,client,22,Latency,0.7752000115783714
197,client,23,CPU Usage,0.8417870722433459
691,client,23,Memory Usage,0.10246007604562747
1185,client,23,Latency,0.7892000442457849
198,client,24,CPU Usage,0.7965
692,client,24,Memory Usage,0.10465384615384608
1186,client,24,Latency,0.7672123928161318
199,client,25,CPU Usage,0.8464634146341463
693,client,25,Memory Usage,0.12202032520325214
1187,client,25,Latency,0.7360923720221761
200,client,26,CPU Usage,0.8046538461538462
694,client,26,Memory Usage,0.12508461538461543
1188,client,26,Latency,0.7762368915652171
201,client,27,CPU Usage,0.8776623376623376
695,client,27,Memory Usage,0.15338095238095234
1189,client,27,Latency,0.7626575023737432
202,client,28,CPU Usage,0.8377215189873419
696,client,28,Memory Usage,0.15881856540084388
1190,client,28,Latency,0.7836413683272558
203,client,29,CPU Usage,0.8664186046511628
697,client,29,Memory Usage,0.1871441860465117
1191,client,29,Latency,0.8686112075648035
204,client,30,CPU Usage,0.9609844559585493
698,client,30,Memory Usage,0.23152331606217585
1192,client,30,Latency,0.9768347866905557
205,client,31,CPU Usage,0.8696276595744679
699,client,31,Memory Usage,0.24254255319148918
1193,client,31,Latency,0.8731541241344871
206,client,32,CPU Usage,0.9575706214689266
700,client,32,Memory Usage,0.28940677966101713
1194,client,32,Latency,0.928630315308814
207,client,33,CPU Usage,0.9218134715025906
701,client,33,Memory Usage,0.2796269430051814
1195,client,33,Latency,1.1171504691478538
208,client,34,CPU Usage,0.9551785714285714
702,client,34,Memory Usage,0.34531547619047653
1196,client,34,Latency,0.9167754018338685
209,client,35,CPU Usage,0.9837078651685393
703,client,35,Memory Usage,0.35386516853932554
1197,client,35,Latency,0.948862695489995
210,client,36,CPU Usage,0.9869811320754716
704,client,36,Memory Usage,0.41999371069182406
1198,client,36,Latency,0.9664192352112921
211,client,37,CPU Usage,0.9982894736842106
705,client,37,Memory Usage,0.4634868421052628
1199,client,37,Latency,1.0355639631721378
212,client,38,CPU Usage,0.9994771241830066
706,client,38,Memory Usage,0.4930588235294119
1200,client,38,Latency,0.9587077226323735
213,client,39,CPU Usage,1.0
707,client,39,Memory Usage,0.5162451612903226
1201,client,39,Latency,0.9880200690707014
214,client,40,CPU Usage,1.0
708,client,40,Memory Usage,0.5534768211920528
1202,client,40,Latency,1.0521592522472667
215,client,41,CPU Usage,0.9924999999999999
709,client,41,Memory Usage,0.5810608108108103
1203,client,41,Latency,1.0151221141553692
216,client,42,CPU Usage,0.9918120805369127
710,client,42,Memory Usage,0.6127785234899329
1204,client,42,Latency,1.0979092344704788
217,client,43,CPU Usage,0.985430463576159
711,client,43,Memory Usage,0.6374768211920536
1205,client,43,Latency,0.9371116356211262
218,client,44,CPU Usage,0.9925342465753424
712,client,44,Memory Usage,0.6739726027397251
1206,client,44,Latency,1.0389130058063065
219,client,45,CPU Usage,0.9920270270270269
713,client,45,Memory Usage,0.6984054054054051
1207,client,45,Latency,1.00704601560057
220,client,46,CPU Usage,0.9582352941176472
714,client,46,Memory Usage,0.6900849673202616
1208,client,46,Latency,0.9233872301072539
221,client,47,CPU Usage,0.9916778523489932
715,client,47,Memory Usage,0.7502080536912759
1209,client,47,Latency,0.8493946119663759
222,client,48,CPU Usage,0.9781333333333333
716,client,48,Memory Usage,0.763053333333334
1210,client,48,Latency,1.045444260713718
223,client,49,CPU Usage,0.9801324503311258
717,client,49,Memory Usage,0.810470198675496
1211,client,49,Latency,1.0120266148762829
224,client,50,CPU Usage,0.9789333333333333
718,client,50,Memory Usage,0.8288866666666664
1212,client,50,Latency,0.9265390676984362
225,client,51,CPU Usage,0.9994594594594594
719,client,51,Memory Usage,0.8800405405405408
1213,client,51,Latency,1.0687878417439083
226,client,52,CPU Usage,0.9791447368421051
720,client,52,Memory Usage,0.885907894736843
1214,client,52,Latency,1.0425810507471727
227,client,53,CPU Usage,0.9915333333333333
721,client,53,Memory Usage,0.9207466666666658
1215,client,53,Latency,0.9959834450249198
228,client,54,CPU Usage,0.9926530612244899
722,client,54,Memory Usage,0.9605850340136046
1216,client,54,Latency,1.086845007924679
229,client,55,CPU Usage,0.9861333333333334
723,client,55,Memory Usage,0.9829666666666662
1217,client,55,Latency,0.8884930299176312
230,client,56,CPU Usage,0.965592105263158
724,client,56,Memory Usage,0.9790328947368427
1218,client,56,Latency,0.9986017631528527
231,client,57,CPU Usage,0.9853333333333334
725,client,57,Memory Usage,1.03342
1219,client,57,Latency,1.0469413229835391
232,client,58,CPU Usage,0.9993835616438356
726,client,58,Memory Usage,1.0827602739726025
1220,client,58,Latency,1.1536028593855823
233,client,59,CPU Usage,0.9908108108108107
727,client,59,Memory Usage,1.083074324324324
1221,client,59,Latency,1.024994223292299
234,client,60,CPU Usage,0.9725827814569538
728,client,60,Memory Usage,1.1028476821192055
1222,client,60,Latency,0.8967662351577097
235,client,61,CPU Usage,0.9866666666666667
729,client,61,Memory Usage,1.160813333333334
1223,client,61,Latency,1.0409754604114283
236,client,62,CPU Usage,0.9921476510067115
730,client,62,Memory Usage,1.1828456375838925
1224,client,62,Latency,0.997253305088174
237,client,63,CPU Usage,0.9852027027027027
731,client,63,Memory Usage,1.2027499999999998
1225,client,63,Latency,0.9251378499870857
238,client,64,CPU Usage,0.9921333333333333
732,client,64,Memory Usage,1.239933333333333
1226,client,64,Latency,1.0033215230193384
239,client,65,CPU Usage,0.9859459459459461
733,client,65,Memory Usage,1.2676081081081085
1227,client,65,Latency,0.8878510597063883
240,client,66,CPU Usage,0.9919594594594595
734,client,66,Memory Usage,1.296621621621622
1228,client,66,Latency,1.1681830314022916
241,client,67,CPU Usage,0.9864864864864865
735,client,67,Memory Usage,1.3330405405405412
1229,client,67,Latency,0.9618579164550377
242,client,68,CPU Usage,1.0
736,client,68,Memory Usage,1.380598639455782
1230,client,68,Latency,0.918736695996697
243,client,69,CPU Usage,1.0
737,client,69,Memory Usage,1.4098972602739726
1231,client,69,Latency,0.8955294994179918
244,client,70,CPU Usage,0.9907432432432433
738,client,70,Memory Usage,1.3926486486486485
1232,client,70,Latency,1.04142742995737
245,client,71,CPU Usage,0.9791390728476823
739,client,71,Memory Usage,1.4203245033112584
1233,client,71,Latency,0.7658963814816251
246,client,72,CPU Usage,0.9861073825503356
740,client,72,Memory Usage,1.4673825503355697
1234,client,72,Latency,0.916506555502817
247,client,73,CPU Usage,0.9927027027027028
741,client,73,Memory Usage,1.5061013513513513
1235,client,73,Latency,0.9976998185855616
248,client,74,CPU Usage,0.9919463087248322
742,client,74,Memory Usage,1.5251946308724835
1236,client,74,Latency,0.987275311899398
249,client,75,CPU Usage,0.9785526315789472
743,client,75,Memory Usage,1.5237565789473684
1237,client,75,Latency,1.1238099676701638
250,client,76,CPU Usage,0.9860666666666666
744,client,76,Memory Usage,1.5821266666666671
