idx;value
141;0.6133478260869566
143;0.6182820512820512
238;0.6664857142857142
263;0.6260999999999999
303;0.6401282051282053
423;0.6573333333333333
471;0.6362272727272728
548;0.6609999999999998
559;0.6295384615384616
804;0.63409375
821;0.6309090909090911
